timestamp,zone_id,latitude,longitude,wind_speed_ms,wind_direction_deg,temperature_c,humidity_pct,traffic_emission_rate_kg_h,industrial_emission_rate_kg_h,rl_traffic_signal_offset_s,rl_green_corridor_active,rl_ventilation_control_mw,co2_concentration_ppm,pm25_ug_m3,reward_value
24-01-2026 05:00,Zone_007,37.81004216,-122.4356583,1.77,34.1,14.1,75.2,399.72,158.27,-6,0,3.26,677.22,118.49,-27.6
24-01-2026 06:00,Zone_009,37.81539573,-122.4188642,0.91,195.9,28.4,75.4,153.04,1041.16,8,0,3.3,466.58,11.65,49.91
24-01-2026 07:00,Zone_004,37.70165469,-122.3955355,11.93,266.6,17.5,75.8,286.99,1119.99,-21,0,3.26,656.02,65.91,86.89
24-01-2026 08:00,Zone_004,37.7624231,-122.3946781,3.18,272.5,21.6,62,253.2,199.64,-7,0,0.82,734.39,66.77,29.8
24-01-2026 09:00,Zone_006,37.77220162,-122.4742459,1.12,218.4,25,89.5,310.82,224.77,-30,1,1.28,717.38,38.95,-6.7
24-01-2026 10:00,Zone_003,37.70287884,-122.4249831,2.68,60,14.3,61.8,444.72,136.49,30,1,1.24,676.28,82.93,-30.89
24-01-2026 11:00,Zone_006,37.73897198,-122.4382063,0.95,287.1,28.5,59.3,440.49,214.96,22,0,4.8,649.31,113.94,-5.61
24-01-2026 12:00,Zone_007,37.81404347,-122.369421,5.01,259.2,17.6,43,252.98,330.36,-6,0,0.34,482.3,59.52,3.23
24-01-2026 13:00,Zone_010,37.72056646,-122.4052872,9.73,31,26.6,50,56.91,1167.08,-3,1,2.14,621.87,92.44,56.49
24-01-2026 14:00,Zone_010,37.78029652,-122.4201244,4.42,167,14,32.8,241.9,834.65,5,1,4.36,625.15,81.07,-23.21
24-01-2026 15:00,Zone_003,37.73228028,-122.4826908,5.61,62.6,27.2,71.2,322.79,956.41,-13,1,3.85,542.39,62.02,-34.08
24-01-2026 16:00,Zone_007,37.70181812,-122.4091543,8.27,121.5,13.2,46.2,300.99,953.75,-25,0,4.11,572.56,15.48,8.04
24-01-2026 17:00,Zone_003,37.73618022,-122.4824194,6.35,6.5,20.6,49.8,343.1,688.58,-29,0,4.86,642.91,91.59,18.8
24-01-2026 18:00,Zone_002,37.84638106,-122.449419,10.41,144.1,16.2,80.1,119.33,977.24,-28,1,1.94,733.24,49.96,44.26
24-01-2026 19:00,Zone_010,37.82023057,-122.4785737,10.46,198,28.7,51.3,340.94,755.39,15,0,1.55,503.36,34.69,56.13
24-01-2026 20:00,Zone_004,37.8439365,-122.396189,0.61,223,16.6,45.7,132.19,446,-23,1,0.15,486.23,114.31,83.39
24-01-2026 21:00,Zone_008,37.77317811,-122.4690622,9.45,238.9,32,41,387.74,717.22,0,1,0.75,610.63,95.09,-6.66
24-01-2026 22:00,Zone_009,37.71646043,-122.4412211,5.8,301.1,32.3,80.4,202.59,686.86,17,0,2.81,445.78,115.85,29.29
24-01-2026 23:00,Zone_007,37.78219392,-122.3656488,11.87,77.6,14.9,38.4,369.45,1005.8,-12,0,0.79,603.89,38.18,4.91
25-01-2026 00:00,Zone_001,37.7681566,-122.4693525,6.06,43.4,25.3,59.5,71.54,1179.9,19,1,3.68,431.1,101.94,-49.79
25-01-2026 01:00,Zone_003,37.82665356,-122.4238292,11.85,306.6,12.2,63,233.54,552.15,-25,0,0.19,571.7,76.85,36.91
25-01-2026 02:00,Zone_009,37.71471239,-122.4371093,9.18,56.4,19.8,74.7,367.27,939.73,-17,0,1.3,617.15,117.97,72.37
25-01-2026 03:00,Zone_001,37.77323617,-122.4972814,3.36,350.9,27.8,71.2,152.09,209.74,-28,1,3.48,424.54,114.09,-44.53
25-01-2026 04:00,Zone_009,37.7225073,-122.3810863,6.69,303.3,26.5,82.7,407.88,954.51,17,1,1.28,472.43,117.03,-49.48
25-01-2026 05:00,Zone_008,37.74870139,-122.4896431,11.91,180.3,25.6,32.9,333.85,508.56,-30,0,3.64,517.38,114.69,59.17
25-01-2026 06:00,Zone_001,37.81060356,-122.4288617,10.36,353.3,17.1,49.3,314.4,143.33,13,0,4.98,529.01,10.84,52.58
25-01-2026 07:00,Zone_006,37.77140272,-122.4158983,1.62,35.1,19.5,48.2,209.1,499.57,-1,1,3.99,636.64,91.52,10.88
25-01-2026 08:00,Zone_005,37.75638324,-122.405736,8.62,109.1,12.6,39.5,267.1,771.71,15,1,1.71,585.16,39.91,49.24
25-01-2026 09:00,Zone_006,37.75917144,-122.3967053,4.47,229.8,28,48.8,318.81,231.18,-12,1,4.5,533.74,87.55,93.01
25-01-2026 10:00,Zone_010,37.76891702,-122.4620091,0.58,126,22.6,50.1,262.61,1116.44,23,1,0.26,557.74,117.87,-12.82
25-01-2026 11:00,Zone_005,37.81775248,-122.4985032,5.14,334.2,27.7,63.9,364.24,185.44,-12,0,3.63,404.54,14.33,-13.11
25-01-2026 12:00,Zone_006,37.8338127,-122.3914835,3.2,23.6,16.2,73.1,245.16,1123.01,-22,0,0.12,669.68,72.37,-22.07
25-01-2026 13:00,Zone_005,37.8433002,-122.4196515,9.92,197.8,18.1,54.8,141.02,877.85,-24,0,0.87,414.35,90.84,58.6
25-01-2026 14:00,Zone_005,37.81803551,-122.3745823,4.38,212.7,18.4,76.8,146.27,462.68,15,0,4.94,690.26,37.87,2.98
25-01-2026 15:00,Zone_004,37.74731103,-122.3767917,10.02,235,10.6,51.9,52.61,529.83,6,0,1.8,589.35,34.76,98.3
25-01-2026 16:00,Zone_003,37.80322021,-122.3735011,0.51,92,18.5,48.9,185.43,914.89,19,0,4.1,584.74,16.64,57.2
25-01-2026 17:00,Zone_003,37.76564047,-122.4272358,4.04,131.2,30.1,65.2,387.01,761.62,10,1,1.88,646.6,20.33,5.11
25-01-2026 18:00,Zone_004,37.73820059,-122.4499557,3.27,303.7,32.4,31.5,407.37,838.81,22,1,4.2,700.85,82.24,-27.62
25-01-2026 19:00,Zone_009,37.82613074,-122.3812663,3.19,70.2,23,35.2,141.11,528.08,-24,1,4.83,729.93,65.57,38.8
25-01-2026 20:00,Zone_002,37.70576395,-122.4323059,1.28,297.7,21.4,57.2,481.57,636.59,-22,0,2.18,590.18,13.31,-5.76
25-01-2026 21:00,Zone_009,37.8352643,-122.4724837,2.65,202.6,10.8,91.3,276.08,1188.85,-27,0,2.8,452.73,116.66,85.83
25-01-2026 22:00,Zone_001,37.76922162,-122.3717539,6.89,274.4,32,76.9,462.64,335.32,-6,0,3.14,707.52,82.17,16.21
25-01-2026 23:00,Zone_001,37.79558022,-122.367616,3.85,256.9,10.3,35.7,368.04,559.64,18,1,4.67,414.24,66.7,-6.1
26-01-2026 00:00,Zone_005,37.79890309,-122.4300535,5.3,74.7,33.6,85,375.1,421.01,-19,0,1.28,682.57,40,38.28
26-01-2026 01:00,Zone_006,37.83426766,-122.488645,4.83,204.8,22.2,77.6,88.27,941.62,-25,0,3.06,638.15,82.39,-29.45
26-01-2026 02:00,Zone_006,37.79550045,-122.4418261,10.57,312.4,18.5,69.7,149,940.41,-13,0,1.62,716.65,50.06,34.23
26-01-2026 03:00,Zone_003,37.79209004,-122.3794694,10.91,155.6,33.1,83.3,53.97,421.69,9,1,1.08,714.11,87.27,-41.58
26-01-2026 04:00,Zone_007,37.70999781,-122.3647339,6.17,348,10.6,56.3,372.26,189.53,-10,1,0.42,418.6,85.08,41.03
26-01-2026 05:00,Zone_009,37.7777612,-122.4694791,4.3,162.8,24.5,44.4,205,112.58,-16,1,3.1,613.31,20.2,29.52
26-01-2026 06:00,Zone_010,37.72252535,-122.489954,1.73,51.4,23.7,63.3,403.99,570.2,-28,0,4.41,443.64,110.02,28.11
26-01-2026 07:00,Zone_008,37.81061507,-122.3683974,11.46,140.2,15.5,65.7,202.52,551.37,-29,0,1.76,427.46,63.57,52.62
26-01-2026 08:00,Zone_006,37.77683329,-122.4415893,1.19,342.6,20.7,65,418.7,1187.23,25,0,2.76,556.9,53.22,-43.33
26-01-2026 09:00,Zone_008,37.80203417,-122.4187359,3.92,115.1,26.3,66.7,108.81,616.78,24,0,3.21,434.16,115.1,18.96
26-01-2026 10:00,Zone_005,37.70625094,-122.3547901,3.93,312.5,28.2,91.7,128.02,382.06,10,0,2.07,654.77,58.2,16.61
26-01-2026 11:00,Zone_008,37.7127188,-122.4900153,4.18,317.3,10,88.6,203.39,1080.35,9,0,4.52,739.13,89.33,18.97
26-01-2026 12:00,Zone_010,37.80744851,-122.4027523,2.39,126.1,33.4,86.9,233.82,640.17,28,0,1.81,599.35,82.07,96.98
26-01-2026 13:00,Zone_004,37.71081265,-122.4888842,9.51,30,14.1,82.1,206.92,759.09,-27,0,0.63,482.31,28.17,-29.11
26-01-2026 14:00,Zone_010,37.71068851,-122.4436797,1.91,260.8,15.8,91.3,393.64,205.24,1,0,0.72,695.12,119.03,53.56
26-01-2026 15:00,Zone_008,37.70181627,-122.3794278,7.8,112.1,16.6,36.4,93.63,521.21,-29,1,4.45,698.59,61,10.3
26-01-2026 16:00,Zone_010,37.84347521,-122.4349792,1.92,281.9,10.9,47.2,208.05,1138.65,15,1,4.94,656.48,53.43,26.76
26-01-2026 17:00,Zone_002,37.81062625,-122.3504226,1.31,159.4,13.1,62.2,426.76,748.46,-2,1,1.44,615.3,111.16,64.36
26-01-2026 18:00,Zone_005,37.75298771,-122.4161411,10.96,174.7,34.7,85,80.06,478.95,-29,0,0.72,703.73,68.22,-26.39
26-01-2026 19:00,Zone_009,37.74448034,-122.4518257,2.69,280,17.9,62.8,474.05,788.23,3,0,2.41,457.15,87.56,64.54
26-01-2026 20:00,Zone_004,37.75245548,-122.4669833,9.94,137.7,12.9,78.6,493.84,1101.45,-4,1,3.55,726.06,103.09,-39.45
26-01-2026 21:00,Zone_006,37.81619803,-122.4474219,6.76,159.5,12.7,39,89.86,401.39,29,0,3.06,731.52,35.9,22.5
26-01-2026 22:00,Zone_001,37.79920559,-122.44412,1.4,135.4,28,46.4,181.07,655.63,23,1,4.76,705.2,28.64,61.31
26-01-2026 23:00,Zone_009,37.72777934,-122.4896929,11.49,132.2,31.4,77.6,217.58,1154.56,8,0,4.09,487.73,17.54,-21.12
27-01-2026 00:00,Zone_001,37.7261164,-122.4445639,3.34,189.3,16.4,40.7,399.38,289.64,13,1,4.34,700.36,108.68,65.64
27-01-2026 01:00,Zone_005,37.71475935,-122.4303642,10.39,291.2,10.5,52.8,318.17,891.63,7,1,2.71,574.17,32.04,-24.98
27-01-2026 02:00,Zone_004,37.79904541,-122.3915893,2.44,130.2,15.6,47.2,339.96,775.93,-13,1,1.64,608.23,43.85,69.89
27-01-2026 03:00,Zone_003,37.8146559,-122.4014906,10.32,188.7,11.4,52.7,390.88,847.64,5,1,3.51,694.21,41.44,20.34
27-01-2026 04:00,Zone_006,37.73975696,-122.3936852,0.65,241.5,12.6,76,103.09,486.34,-12,0,2.2,410.35,43.5,52.7
27-01-2026 05:00,Zone_002,37.70314174,-122.4987454,6.39,97,20.8,53.9,424.94,445.27,-4,0,1.44,527.03,83.49,87.61
27-01-2026 06:00,Zone_003,37.71232575,-122.4673499,9.35,99.9,15.7,66.1,367.53,852.63,14,0,0.76,685.49,114.95,11.26
27-01-2026 07:00,Zone_005,37.84517901,-122.4007474,11.25,336,22.9,36.5,309.8,337.1,-11,0,2.64,684.88,46.24,-15.06
27-01-2026 08:00,Zone_009,37.74431672,-122.4274016,10.96,260.5,16.3,82.3,450.38,561.62,-10,0,2.97,697.04,54.84,80.07
27-01-2026 09:00,Zone_002,37.81538347,-122.499203,9.93,207.8,33.5,54,365.14,306.99,-8,0,2.84,459.23,94.83,-25.76
27-01-2026 10:00,Zone_010,37.79369954,-122.3793258,10.71,233.2,32.6,72.2,140.76,109.14,-1,1,0.58,647.06,57.56,44.72
27-01-2026 11:00,Zone_008,37.75729095,-122.3840786,2.79,10.5,24.2,77.2,243.39,1167.06,-6,0,2.85,451.28,111.86,88.49
27-01-2026 12:00,Zone_002,37.73085309,-122.4177371,3.77,222.5,18.9,43.6,272.32,574.87,0,0,0.84,674.78,65.35,51.16
27-01-2026 13:00,Zone_005,37.71820796,-122.4900305,3.82,183.4,19.5,87.5,74.85,1166.28,-4,0,3.32,485.79,48.25,-20.65
27-01-2026 14:00,Zone_007,37.79225195,-122.3850227,4.84,196.5,20.3,70.1,479.59,254.36,3,0,2.15,658.24,116.87,-27.16
27-01-2026 15:00,Zone_008,37.81619507,-122.412443,5.02,129.4,28.2,57.9,107.86,746.1,-23,0,4.24,559.25,56.84,-12.15
27-01-2026 16:00,Zone_001,37.79658564,-122.382706,6.76,29.3,21.3,41.9,363.86,321.07,-12,1,3.89,745.19,35.43,8.71
27-01-2026 17:00,Zone_006,37.77954532,-122.387238,2.34,69.6,31.4,91.2,277.8,969.08,10,0,3.62,602.96,29.55,-26.13
27-01-2026 18:00,Zone_001,37.70629268,-122.3795497,8.45,342.3,33.6,79.1,61.53,962.07,-5,0,3.5,621.4,119.47,69.67
27-01-2026 19:00,Zone_002,37.84527332,-122.4222988,2.43,147.1,18.4,43.5,466.14,223.87,-3,0,2.8,528.86,92.83,3.56
27-01-2026 20:00,Zone_001,37.81980713,-122.4789513,4.07,168,24,52,433.33,1103.27,-27,0,0.31,657.08,54.95,90.41
27-01-2026 21:00,Zone_005,37.74392331,-122.3993264,6.29,19,12.4,82.6,285.92,314.09,0,1,3.28,573.21,100.9,76.37
27-01-2026 22:00,Zone_010,37.84699555,-122.4069289,9.66,13.5,15,75.2,153.02,774.28,-15,0,2.33,406.32,70.15,86.32
27-01-2026 23:00,Zone_009,37.79028224,-122.388662,9,258.2,20.3,79.8,104.73,1184.2,20,0,2.35,613,44.91,-5.83
28-01-2026 00:00,Zone_006,37.7873634,-122.4745178,7.92,193.7,15.2,58.7,213.53,1070.64,-21,0,1.9,690.66,91.77,36.06
28-01-2026 01:00,Zone_001,37.81221098,-122.4707537,2.29,183.1,31.9,76.6,164.94,1152.22,7,1,4.65,482.88,92.05,-1.78
28-01-2026 02:00,Zone_001,37.82176547,-122.3664386,6.79,87.5,14,55.1,278.01,476.86,17,0,1.25,477.37,65.02,-11.46
28-01-2026 03:00,Zone_002,37.79847179,-122.3875033,1.51,268.1,21.4,43.7,484.88,216.13,-21,1,1.58,613.11,14.97,41.06
28-01-2026 04:00,Zone_009,37.71921436,-122.3637657,4.84,60.6,25.1,71.1,308.73,307.18,14,0,4.82,686.29,18.47,72.7
28-01-2026 05:00,Zone_003,37.75074013,-122.3861927,5.26,68.4,27.3,93.4,450.47,650.54,-22,0,4.05,487.37,96.76,-35.96
28-01-2026 06:00,Zone_001,37.83921255,-122.4104267,0.96,165.9,19.6,50.2,342.9,972.55,8,1,0.07,726.29,100.58,-8.63
28-01-2026 07:00,Zone_005,37.73369234,-122.4018801,3.65,103.1,31.7,60,263.86,265.17,5,0,4.53,724.59,84.61,-19.23
28-01-2026 08:00,Zone_007,37.75582505,-122.3666308,11.49,89.1,24.2,73.8,434.57,825.7,20,0,1.13,470.19,102.3,69.75
28-01-2026 09:00,Zone_006,37.76481153,-122.413179,11.47,232.3,21,65.2,262.12,455.94,27,0,3.53,492.32,89.14,90.01
28-01-2026 10:00,Zone_001,37.76591075,-122.4051413,4.55,234.3,11.7,84.8,440.88,475.32,5,0,2.77,645.21,108.66,-38.01
28-01-2026 11:00,Zone_005,37.79194094,-122.4765285,1,296.8,21.6,79.5,181.21,828.11,-12,1,2.68,733.11,26.54,6.88
28-01-2026 12:00,Zone_005,37.84146138,-122.4289118,2.56,150.4,30.5,33.8,107.97,613.7,29,0,3.59,648.46,52.65,87.18
28-01-2026 13:00,Zone_006,37.73610391,-122.3925404,5.01,26.3,25.4,94.9,434.89,993.24,-12,1,1.04,555.72,61.05,1.7
28-01-2026 14:00,Zone_003,37.71822521,-122.4593586,11.4,98.5,30.8,78.9,314.34,271.51,-19,0,0.8,459.15,42.74,56.9
28-01-2026 15:00,Zone_005,37.72962057,-122.4696619,2.12,352.8,22.4,86.2,450.09,968.94,-18,0,3.26,561.35,89.79,-34.9
28-01-2026 16:00,Zone_007,37.83303874,-122.452926,9.28,214.7,13,72.3,472.02,170.66,-6,1,1.45,612.37,110.37,16.66
28-01-2026 17:00,Zone_005,37.79687162,-122.4637749,1.75,255.5,10.3,85.7,74.13,313.46,5,0,4.87,515.83,55.37,25.5
28-01-2026 18:00,Zone_005,37.74288602,-122.4677631,11.78,2.6,17.6,37.3,275.44,821.76,-6,0,2.26,578.59,113.57,63.65
28-01-2026 19:00,Zone_005,37.82239204,-122.4362724,4.89,186.6,27.4,52.6,218.73,1040.42,-3,0,0.56,445.57,66.84,-6.68
28-01-2026 20:00,Zone_010,37.8292055,-122.3638242,9.42,13.5,29.8,87,331.64,377.95,11,0,3.43,558.27,67.48,-10.37
28-01-2026 21:00,Zone_010,37.82697715,-122.4239411,4.44,204.9,17.4,43.1,407.12,459.91,22,1,1.53,431.77,76.02,-4.55
28-01-2026 22:00,Zone_003,37.83783898,-122.4718119,7.72,331.5,22.4,35.1,176.27,690.83,8,0,0.74,417.18,39.52,33.35
28-01-2026 23:00,Zone_001,37.73783615,-122.4884542,2.71,348.6,20.5,81.2,300.56,332.73,-1,0,2.11,700.03,52.17,81.4
29-01-2026 00:00,Zone_005,37.81325629,-122.3955766,2.18,194.6,20.3,84.3,368.93,992.27,-26,1,4.82,471.78,70.86,74.64
29-01-2026 01:00,Zone_009,37.76908092,-122.4425802,11.29,165,15.8,40.6,110.49,951,-14,0,2.06,601.3,113.62,-41.31
29-01-2026 02:00,Zone_001,37.82629978,-122.3767254,11.05,340.2,13.4,85.5,416.33,259.82,-13,0,1.74,452.14,80.7,81.84
29-01-2026 03:00,Zone_003,37.8092736,-122.4010734,10.71,242.5,14.9,74.6,322.75,610.21,12,0,2.22,491.88,46.64,-35.73
29-01-2026 04:00,Zone_004,37.81646712,-122.3805638,7.69,23.4,11.4,63.8,477.29,952.31,16,1,0.06,526.47,11.15,12.3
29-01-2026 05:00,Zone_001,37.79842428,-122.4592081,9.8,167.7,15,84,202.79,471.06,-10,1,0.67,450.29,117.98,64.81
29-01-2026 06:00,Zone_001,37.72661432,-122.3961462,1.29,86.5,10.2,57.3,98.67,796.42,-9,1,4.25,416.09,64.23,-37.77
29-01-2026 07:00,Zone_008,37.78175404,-122.4603907,4.35,169.1,25.7,42.6,277.93,155.23,8,0,4.89,707.01,113.23,-43.94
29-01-2026 08:00,Zone_002,37.84770046,-122.3591397,4.11,164,17.9,48.5,88.61,769.56,19,1,0.79,404.14,70.43,-0.5
29-01-2026 09:00,Zone_008,37.84060821,-122.4045439,7.81,209.6,34.3,62.8,486.29,267.92,27,0,2.68,421.46,76.6,59.49
29-01-2026 10:00,Zone_007,37.70647606,-122.4513232,4.59,128.4,14.8,64.5,67.41,1013.64,26,0,4.83,681.78,88.31,28.26
29-01-2026 11:00,Zone_010,37.72472222,-122.4595732,2.21,59.1,18.6,82.4,389.08,490.99,-25,1,0.78,498.7,45.31,12.55
29-01-2026 12:00,Zone_010,37.71975932,-122.471361,7.36,181.3,18.9,81.4,286.3,409.71,19,0,0.93,652.99,86.89,71.96
29-01-2026 13:00,Zone_002,37.80889699,-122.3958039,9.87,298.9,10.2,67.8,215.88,1024.98,-15,0,4.63,451.18,67.95,65.01
29-01-2026 14:00,Zone_006,37.8226678,-122.4671927,4.89,239,31,80.8,79.63,155.16,-29,1,3.53,483.05,83.97,67.91
29-01-2026 15:00,Zone_006,37.7320267,-122.4107045,2.02,121.8,10.8,42.5,329.98,536.27,20,1,0.76,600.47,101.94,18.96
29-01-2026 16:00,Zone_003,37.7758779,-122.4603047,2.76,336.8,33.5,33.3,313.35,507,-30,0,1.97,746.02,30.27,-47.08
29-01-2026 17:00,Zone_002,37.82610545,-122.4007047,3.23,328.4,32.3,86.8,176.4,413.28,26,0,0.28,425.71,77.49,-24.18
29-01-2026 18:00,Zone_001,37.80992023,-122.377759,3.95,75.4,23.4,34.9,459.6,1102.93,-1,0,2.16,540.19,15.73,61.2
29-01-2026 19:00,Zone_006,37.78133558,-122.3832962,7.89,14.2,23.6,46,186.85,926.02,27,0,3.89,415.08,21.23,62.98
29-01-2026 20:00,Zone_005,37.78855215,-122.3858723,7.41,266.9,26.3,75.2,252.38,170.32,12,0,2.77,469.73,84.21,95.84
29-01-2026 21:00,Zone_009,37.77625408,-122.4718416,8.5,297.9,19.7,56.6,294.69,886.16,21,0,3.24,717.61,17.8,-21.47
29-01-2026 22:00,Zone_001,37.74463227,-122.4867423,4.67,348.4,26.2,87,95.1,680.03,6,1,1.63,433.76,75.49,-31.56
29-01-2026 23:00,Zone_007,37.7847533,-122.3951577,9.98,320.3,11.1,49.4,469.47,1090.95,17,0,0.81,699.9,34.2,-29.18
30-01-2026 00:00,Zone_005,37.8033328,-122.4447479,2.85,216.2,11.4,30.8,218.54,444.24,-8,0,0.07,462.23,43.45,-22.28
30-01-2026 01:00,Zone_005,37.83099844,-122.4351481,5.89,190.8,21.4,49.5,86.35,731.58,-30,0,4.11,701.62,24.26,29.27
30-01-2026 02:00,Zone_002,37.7954437,-122.4953276,9.71,10,23.7,67.6,224.28,650.83,-12,0,3.18,588.31,37.35,96.28
30-01-2026 03:00,Zone_003,37.81416823,-122.4610635,2.57,88.8,32.2,54.4,320.09,638.52,15,0,1.15,707.37,100.34,38.41
30-01-2026 04:00,Zone_007,37.72401075,-122.4949485,1.76,165.5,12.6,64.8,281.14,601.72,-28,1,2.09,453.1,80.28,28.4
30-01-2026 05:00,Zone_006,37.76923362,-122.3681221,10.66,226.3,30.6,87,362.54,326.19,-29,1,4.01,666.71,114.47,51
30-01-2026 06:00,Zone_002,37.70139974,-122.4634905,4.44,200.6,15.3,89.3,74.97,931.28,25,0,2.69,638.24,15.36,-38.91
30-01-2026 07:00,Zone_006,37.73700183,-122.4163994,8.36,267.3,19.9,47.3,178.04,596.47,6,1,1.5,590.03,97.17,72.3
30-01-2026 08:00,Zone_002,37.80896926,-122.4941531,0.79,100.7,17.9,60,418.65,1154.37,-14,0,1.34,683.71,86.9,47.03
30-01-2026 09:00,Zone_002,37.84877149,-122.3999729,8.44,203.4,20,65.7,85.95,386.89,-3,1,1.09,626.9,38.7,-24.32
30-01-2026 10:00,Zone_002,37.71487671,-122.4515459,4.14,31.7,13.8,91.7,434.97,851.02,-13,0,4.12,706.97,90.21,44.61
30-01-2026 11:00,Zone_003,37.76022415,-122.3653121,1.14,148.9,22.6,94.9,91.35,1134.79,2,1,2.91,533.37,88.82,39.43
30-01-2026 12:00,Zone_002,37.82001065,-122.3667823,7.51,270.1,30,45.3,425.5,829.8,-16,0,3.55,606.47,60.53,-40.27
30-01-2026 13:00,Zone_004,37.73060535,-122.4512064,3.27,249.6,21,77.3,212.35,1058.4,-9,0,4.3,704.71,85.75,-9.96
30-01-2026 14:00,Zone_009,37.78326274,-122.3648559,4.95,356.6,22.3,54.6,325.49,1010.23,10,1,4.93,475.18,58.9,8.64
30-01-2026 15:00,Zone_006,37.80996069,-122.3505763,1.43,100,31.2,30.5,118.8,496.13,-4,0,1.25,570.01,46.91,-13.27
30-01-2026 16:00,Zone_001,37.79239782,-122.3761877,2.19,179.3,27.7,30.6,79.78,760.14,24,0,0.9,736.26,61.31,-13.53
30-01-2026 17:00,Zone_008,37.72820371,-122.3732693,3.93,118.6,22.3,59.9,147.17,271.89,6,0,2.31,565.76,108.46,35.94
30-01-2026 18:00,Zone_007,37.75330769,-122.4626487,1.53,158.6,16.4,61.7,107.53,689.08,1,1,0.18,488.49,52.3,20.63
30-01-2026 19:00,Zone_010,37.81756877,-122.4134946,10.97,308.5,32.1,31.5,190.58,353.46,29,0,3.96,522.88,54.41,50.09
30-01-2026 20:00,Zone_003,37.78313398,-122.4899116,0.57,246.3,24.4,74.7,281.47,918.11,14,0,4.42,709.78,76.92,93.46
30-01-2026 21:00,Zone_001,37.70078444,-122.4857623,6.06,317.7,15.5,49.1,314.94,680.86,-12,1,3.43,734.21,92.83,49.08
30-01-2026 22:00,Zone_005,37.81414861,-122.3501661,1.92,73.3,16.7,66.4,405.44,552.35,-3,0,1.34,732.54,90.81,37.31
30-01-2026 23:00,Zone_004,37.7052967,-122.4510041,4.04,314.4,30.1,49.6,345.31,395.68,-3,0,0.62,644.63,12.18,77.13
31-01-2026 00:00,Zone_010,37.81186007,-122.3877724,11.15,21.5,11.1,40.9,323.94,1198.57,25,1,1.91,578.36,85.62,44.81
31-01-2026 01:00,Zone_008,37.73037208,-122.3790002,2.36,319.9,34.8,56.5,235.3,178.88,-21,1,4.17,463.94,59.56,-25.17
31-01-2026 02:00,Zone_001,37.84371102,-122.3712965,11.61,118.5,13.3,45.1,263.21,147.92,-11,1,1.74,443.13,67.65,-2.79
31-01-2026 03:00,Zone_010,37.75519111,-122.3503558,2.87,113.3,29.9,64.8,236.53,338.98,-6,0,0.17,420.92,71.78,60
31-01-2026 04:00,Zone_001,37.74903974,-122.4637755,9.03,184.4,19.9,42.9,428.97,1168.18,-10,0,1.37,406.2,90.49,60.76
31-01-2026 05:00,Zone_004,37.72233321,-122.4939474,6.79,338.6,22.3,63,153.5,1177.16,-17,1,4.95,707.34,101.45,98.05
31-01-2026 06:00,Zone_008,37.74584063,-122.4383213,10.67,17.2,32,40.2,52.57,820.42,-9,1,3.38,683.18,81.09,44.05
31-01-2026 07:00,Zone_005,37.83149761,-122.4804879,6.87,126.8,20.3,73.6,343.09,1068.12,22,1,4.5,598.74,72.03,84.93
31-01-2026 08:00,Zone_002,37.84945015,-122.4966361,6.65,308.4,23.4,79,141.11,335.36,-5,0,3.87,749.55,51.11,-41.81
31-01-2026 09:00,Zone_006,37.75524643,-122.445936,2.75,142.6,11.2,37.2,450.55,1169.25,13,0,2.7,733.57,25.17,34.93
31-01-2026 10:00,Zone_005,37.76729159,-122.3824393,2.41,71.7,10.1,60.4,436.57,257.06,-20,0,0.74,629.29,115.44,87.98
31-01-2026 11:00,Zone_002,37.80831064,-122.4150729,11.04,152.9,16.1,34.6,84.53,211.24,24,1,1.74,562.6,60.8,-6.91
31-01-2026 12:00,Zone_003,37.83292937,-122.4530833,4.27,138.8,27,68.9,97.87,223.43,-24,0,2.92,453.26,72.28,-26.77
31-01-2026 13:00,Zone_009,37.78895665,-122.4018487,4.78,329.5,13,47.2,272.83,730.44,-14,0,4.35,580.46,92.62,2.58
31-01-2026 14:00,Zone_007,37.75872885,-122.4651973,9.24,274.3,12.8,64.3,324.15,959.07,-13,0,1.34,455.21,17.53,68.84
31-01-2026 15:00,Zone_007,37.76189328,-122.4978428,4.4,181.8,20.3,63.6,173.71,503.33,-24,0,0.61,539.46,104.05,-37.29
31-01-2026 16:00,Zone_006,37.80434272,-122.385347,11.45,355.8,26.2,90.1,372.56,1175.69,25,0,2.79,729.93,97.67,40.05
31-01-2026 17:00,Zone_008,37.70048274,-122.4064385,8.99,167.5,27.8,65.7,317.71,577.86,-11,1,0.88,519.69,95.19,-29.66
31-01-2026 18:00,Zone_004,37.7929384,-122.3856546,7.37,21,14.5,67.9,196.17,265.49,7,0,3.05,453.48,12.42,15.33
31-01-2026 19:00,Zone_008,37.75332395,-122.4941593,10.63,94.4,12,56.1,61.42,612.56,-20,0,1.32,603.84,67.92,94.9
31-01-2026 20:00,Zone_004,37.8191296,-122.3744321,1.07,157,33.5,91.7,387.57,846.94,13,0,1.15,610.83,15.97,-20.73
31-01-2026 21:00,Zone_008,37.7139486,-122.4070711,3.46,56.5,16.5,80.5,146.64,1015.45,27,1,2,467.83,70.6,-44.9
31-01-2026 22:00,Zone_009,37.78823034,-122.4154907,5.85,341.1,31.3,48.6,425.51,604.65,-15,1,2.97,468.81,89.03,14.08
